id,family_id,surveydate,participant_age,parent_age,parent_latinx,parent_latinx_txt,parent_race,parent_race_txt,parent_racedescribe,parent_sexassigned,parent_female,parent_gender_txt,parent_education,parent_education_txt,employment_status,employment_status_txt,employment_explain,parent_pob_us,parent_pob_other,nativelang_english,nativelang_txt,nativelang_other,primarylang_english,primarylang_txt,primarylang_other,secondlang,secondlang_type,seriousrelationship,bparentrelationship,nonromantic_caregiver,other_caregiver,other_caregiver_txt,marital_status,marital_status_txt,partner_age,partner_educ,partner_educ_txt,partner_educ_describe,partner_employ,partner_employ_txt,partner_employ_describe,partner_pob_us,partner_pob_other,annual_income,annual_income_txt,in_home_partner,in_home_child,in_home_parent_mom,in_home_parent_dad,in_home_spouse_parent,in_home_friend,in_home_otherfam,live_alone,in_home_other,ppl_in_home_describe,child_age_months,child_female,child_latinx,child_latinx_txt,child_race,child_race_txt,child_race_describe,child_pob_us,child_pob_other,current_num_children,firstchi_age_months,firstchi_female,secondchi_age_months,secondchi_female,thirdchi_age_months,thirdchi_female,fourthchi_age_months,fourthchi_female,fifthchi_age_months,fifthchi_female,mp_1_v2,mp_2_v2,mp_3_v2,mp_4_v2,mp_5_v2,mp_6_v2,mp_7_v2,mp_8_v2,mp_9_v2,mp_10_v2,mp_11_v2,mp_12_v2,mp_13_v2,mp_14_v2,mp_15_v2,mp_16_v2,mp_17_v2,mp_18_v2,mp_19_v2,mp_20_v2,anything_toknow,mp_complete,mp_total,mp_negaff,mp_cogcon,mp_bodsen,mp_soccon,cogstim_1,cogstim_2,cogstim_3,cogstim_4,cogstim_5,cogstim_6,cogstim_7,cogstim_8,cogstim_9,cogstim_10,cogstim_11,cogstim_12,cogstim_13,cogstim_14,cogstim_15,cogstim_16,cogstim_17,cogstim_20,cogstim_21,cogstim_22,cogstim_23,cogstim_24,cogstim_26,paryc_1,paryc_2,paryc_3,paryc_4,paryc_5,paryc_6,paryc_7,paryc_8,paryc_9,paryc_10,paryc_11,paryc_12,paryc_13,paryc_14,paryc_15,paryc_16,crpr_warmth_1,crpr_warmth_2,ps_1,ps_2,ps_3,ps_4,ps_5,ps_6,ps_12,ps_7,ps_8,ps_9,ps_10,ps_11,ps_13,cogstim_total,paryc_setlim,paryc_suppos,paryc_proact,crpr_warmth,ps_consistency,ps_overreactivity,ps_hosility,pospar_total,prfq_1a,prfq_1b,prfq_1c,prfq_1d,prfq_1e,prfq_1f,prfq_complete,prfq_total
286,109,2021-01-22T01:53:25Z,42,42,0,Not Hispanic or Latinx,3,Black/African American,,Male,0,Man,6,Associate degree,8,Military,,0,Ghana,2,Other,Akan,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,6,Associate degree,,1,Employed full time,,0,Germany ,5,"60,001-90,000",1,1,0,0,0,0,0,0,0,,57.74447617980884,0,1,Hispanic/Latinx,3,Black/African American,,1,,1,57.74447617980884,0,NA,NA,NA,NA,NA,NA,NA,NA,80,35,79,91,90,80,73,68,65,83,67,87,28,32,81,72,80,75,28,83,,2,68.85,83.8,44.8,68,78.8,6,6,6,5,4,5,6,3,6,5,3,3,3,6,6,6,2,5,4,6,4,3,4,3,3,2,2,4,3,3,4,4,3,3,2,2,1,2,4,4,4,92,87,84,14,22,23,79,84,83,8,14,10,18,4.6521739130434785,2.857142857142857,3,2,4,59,58.2,10.666666666666666,3.5031055900621118,3,5,3,3,5,6,2,4.166666666666667
287,110,2021-01-23T20:33:58Z,40,40,0,Not Hispanic or Latinx,5,White,,Male,0,Man,8,Graduate degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,8,Graduate degree,,1,Employed full time,,1,,7,"$150,000-250,000",1,1,0,0,0,0,0,0,0,,52.25344907407408,1,0,Not Hispanic or Latinx,5,White,,1,,1,52.25344907407408,1,NA,NA,NA,NA,NA,NA,NA,NA,60,35,100,90,80,100,100,75,70,100,100,85,65,75,100,100,100,60,40,90,,2,81.25,78,57,92,98,6,6,6,5,6,5,6,5,6,5,3,2,3,6,5,5,1,5,5,4,5,6,5,5,4,4,3,6,5,4,4,3,4,6,4,3,4,3,6,6,6,84,70,48,15,38,38,77,100,72,64,0,31,25,4.826086956521739,4.428571428571429,4.285714285714286,3.5,6,48.4,65,31.666666666666668,4.513457556935818,5,4,5,4,6,5,2,4.833333333333333
288,119,2021-01-22T15:34:23Z,38,38,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,8,Graduate degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,8,Graduate degree,,1,Employed full time,,1,,7,"$150,000-250,000",1,1,0,0,0,0,0,0,0,,40.89189926821983,1,0,Not Hispanic or Latinx,5,White,,1,,2,40.89189926821983,1,43.89189926821983,1,NA,NA,NA,NA,NA,NA,65,70,100,61,58,100,0,64,22,25,8,65,50,33,28,99,100,25,11,98,Josephine has some sensory/auditory sensitivity and needs to wear headphones when she is bothered by loud sounds; she was in OT for a while for some delays related to these sensory and auditory issues,2,54.1,46.8,43.4,26.8,99.4,4,6,6,2,6,6,6,5,6,5,4,6,5,6,5,5,0,6,4,5,5,6,5,6,4,6,4,5,6,6,4,5,6,6,5,6,6,6,6,6,6,84,95,50,15,30,40,72,50,63,6,0,0,15,4.956521739130435,5.285714285714286,5.571428571428571,5.5,6,51.8,51,2,5.271221532091097,5,5,5,4,4,4,2,4.5
289,100,2021-02-26T11:11:54Z,44,44,0,Not Hispanic or Latinx,5,White,,Male,0,Man,8,Graduate degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,7,Bachelor's degree,,3,Self-employed,,1,,7,"$150,000-250,000",1,1,0,0,0,0,0,0,0,,41.90952132936508,1,0,Not Hispanic or Latinx,5,White,,1,,2,41.90952132936508,1,16.90952132936508,1,NA,NA,NA,NA,NA,NA,83,21,100,67,78,100,83,70,50,86,100,95,50,81,75,85,78,50,50,79,,2,74.05,72.8,48.2,86.8,88.4,6,6,6,5,6,5,6,6,6,6,3,3,3,6,6,6,3,5,5,6,6,6,5,3,6,6,6,6,6,6,6,5,6,6,6,5,6,6,6,6,6,39,50,77,0,100,87,100,100,100,3,3,0,37,5.260869565217392,5.571428571428571,5.714285714285714,6,6,40.6,97.4,2,5.515527950310559,6,6,6,6,6,6,2,6
291,120,2021-01-22T11:57:25Z,33,33,0,Not Hispanic or Latinx,5,White,,Male,0,Man,8,Graduate degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,7,Bachelor's degree,,6,Homemaker,,NA,,5,"60,001-90,000",1,1,0,0,0,0,0,0,0,,69.17736148446834,0,0,Not Hispanic or Latinx,5,White,,1,,2,69.17736148446834,0,34.91929696833931,1,NA,NA,NA,NA,NA,NA,35,80,100,95,94,100,100,37,86,100,100,100,75,91,100,100,100,90,37,99,No,2,85.95,82.8,63,98.2,99.8,3,5,5,3,6,5,6,3,6,3,3,2,4,6,3,5,0,6,1,5,1,4,3,5,6,4,3,6,4,4,4,3,4,6,6,6,6,4,6,6,6,74,38,55,42,38,67,100,100,100,0,0,0,55,3.8260869565217392,4.571428571428571,5,5,6,52.8,81,0,4.46583850931677,3,4,3,4,4,6,2,4
292,121,2021-01-22T13:14:41Z,39,39,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,7,Bachelor's degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,4,"Some college credit, no degree",,1,Employed full time,,1,,5,"60,001-90,000",1,1,0,0,0,0,0,0,0,,48.3403826911589,1,0,Not Hispanic or Latinx,5,White,,1,,3,93.59844720728793,1,48.3403826911589,1,10.533931078255675,0,NA,NA,NA,NA,50,50,86,67,36,100,100,80,92,81,80,82,54,50,83,97,98,75,50,96,,2,75.35,61.8,65.2,79,95.4,6,6,6,5,4,6,6,6,6,6,2,5,3,6,6,4,0,3,3,4,5,5,5,3,2,5,4,4,4,4,5,5,5,5,3,3,4,5,5,6,6,50,60,67,27,88,33,71,83,83,50,0,20,50,4.695652173913044,3.7142857142857144,4.571428571428571,4,6,50.8,71.6,23.333333333333332,4.3271221532091095,4,5,5,5,5,6,2,5
294,122,2021-01-22T18:43:50Z,34,34,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,8,Graduate degree,1,Employed full time,,0,France,1,English,,1,English,,1,French,1,1,NA,NA,NA,2,Married/domestic partnership,NA,8,Graduate degree,,1,Employed full time,,1,,8,"Greater than $250,000",1,1,0,0,0,0,0,0,0,,60.38001418757467,1,0,Not Hispanic or Latinx,5,White,,1,,2,60.38001418757467,1,12.638078703703703,0,NA,NA,NA,NA,NA,NA,40,75,100,100,90,80,100,50,50,75,100,100,50,50,75,90,70,70,50,90,NA,2,75.25,75,55,85,86,5,4,4,0,6,5,5,4,6,4,1,2,3,6,3,4,0,5,2,4,5,4,4,5,1,3,3,4,4,5,3,2,4,4,5,3,4,2,4,4,4,98,100,99,0,7,2,40,68,50,0,0,20,24,3.739130434782609,3.5714285714285716,3.4285714285714284,3.5,4,64.2,33.4,6.666666666666667,3.579710144927536,4,3,3,3,4,4,2,3.5
295,123,2021-01-22T19:58:50Z,38,38,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,7,Bachelor's degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,8,Graduate degree,,1,Employed full time,,1,,6,"90,001-150,000",1,1,0,0,0,0,0,0,0,,71.73653300477898,0,0,Not Hispanic or Latinx,5,White,,1,,2,126.67201687574672,0,71.73653300477898,0,NA,NA,NA,NA,NA,NA,100,91,100,100,100,100,100,90,95,100,100,100,100,100,100,100,100,100,80,100,,2,97.8,100,91.2,100,100,5,5,6,2,6,5,5,5,6,4,2,1,2,6,4,5,1,4,4,5,6,6,5,6,4,6,3,4,5,6,6,3,3,2,2,0,4,3,6,6,6,78,92,81,6,24,69,82,100,100,0,0,0,40,4.3478260869565215,4.857142857142857,3.4285714285714284,2.5,6,59.4,75,0,4.211180124223603,6,5,5,6,4,6,2,5.333333333333333
296,124,2021-01-22T13:27:56Z,36,36,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,8,Graduate degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,6,Associate degree,,1,Employed full time,,1,,6,"90,001-150,000",1,1,0,0,0,0,0,0,0,,39.30842144563919,0,0,Not Hispanic or Latinx,5,White,,1,,2,39.30842144563919,0,3.0826149940262844,1,NA,NA,NA,NA,NA,NA,82,50,100,100,89,100,100,70,38,97,100,100,75,100,100,78,100,100,65,100,,2,87.2,93.6,59.6,100,95.6,6,6,6,0,6,5,6,5,6,5,1,4,2,6,6,3,0,5,3,4,3,5,2,3,5,4,5,3,4,6,5,5,6,3,5,3,6,3,6,6,6,84,86,87,1,35,64,56,100,100,0,0,37,30,4.130434782608695,4.285714285714286,4.857142857142857,4,6,57.6,71,12.333333333333334,4.424430641821946,4,4,3,4,2,6,2,3.8333333333333335
297,120,2021-01-23T09:37:12Z,29,29,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,7,Bachelor's degree,6,Homemaker,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,8,Graduate degree,,1,Employed full time,,1,,5,"60,001-90,000",1,1,0,0,0,0,0,0,0,,69.20647849462365,0,0,Not Hispanic or Latinx,5,White,,1,,2,69.20647849462365,0,34.94841397849462,1,NA,NA,NA,NA,NA,NA,100,73,100,100,100,99,100,75,70,100,73,100,50,100,100,100,80,100,60,100,No,2,89,100,65.6,94.6,95.8,2,5,6,4,6,6,6,6,6,4,3,2,3,6,6,6,4,6,5,5,6,6,3,5,3,6,3,5,5,5,5,3,4,6,5,5,6,5,6,6,6,82,64,99,14,21,36,53,77,44,13,0,0,8,4.869565217391305,4.571428571428571,5,5,6,53.4,46.2,4.333333333333333,4.813664596273292,6,6,6,5,6,6,2,5.833333333333333
298,134,2021-01-22T15:25:32Z,33,33,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,7,Bachelor's degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,7,Bachelor's degree,,3,Self-employed,,0,Tunisia,6,"90,001-150,000",1,1,0,0,0,0,0,0,0,,56.69815262843488,0,0,Not Hispanic or Latinx,5,White,,1,,2,56.69815262843488,0,18.6013784348865,1,NA,NA,NA,NA,NA,NA,75,65,100,50,100,100,100,85,90,100,100,100,90,100,100,100,100,90,85,100,,2,91.5,83,83,100,100,6,6,6,5,5,5,5,6,6,5,1,2,4,6,4,5,0,5,5,5,5,5,5,4,4,4,3,4,5,5,6,4,6,6,5,5,6,6,6,1,1,82,65,76,32,40,41,42,96,70,0,0,9,19,4.6521739130434785,4.142857142857143,5.571428571428571,5.5,1,54.8,57.8,3,4.788819875776397,6,5,5,5,5,6,2,5.333333333333333
299,125,2021-01-26T10:35:57Z,48,48,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,7,Bachelor's degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,4,"Some college credit, no degree",,1,Employed full time,,1,,6,"90,001-150,000",1,1,0,0,0,0,0,0,0,,64.46585909498208,1,0,Not Hispanic or Latinx,5,White,,1,,2,64.46585909498208,1,64.46585909498208,1,NA,NA,NA,NA,NA,NA,63,95,99,98,50,99,99,85,50,96,98,98,43,50,81,83,50,71,20,63,,2,74.55,75.6,58.6,85.2,78.8,5,5,6,4,5,0,0,5,6,3,2,2,2,6,3,4,1,5,0,4,4,6,3,6,5,5,3,6,6,6,5,3,6,6,6,3,6,6,6,6,6,68,66,90,10,85,29,57,81,100,2,0,5,35,3.5217391304347827,5.285714285714286,5,6,6,53.8,70.4,2.3333333333333335,4.60248447204969,5,1,5,1,5,6,2,3.8333333333333335
301,124,2021-01-22T20:37:59Z,38,38,0,Not Hispanic or Latinx,5,White,,Male,0,Man,6,Associate degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,8,Graduate degree,,1,Employed full time,,1,,7,"$150,000-250,000",1,1,0,0,0,0,0,0,0,,39.31805518219833,0,0,Not Hispanic or Latinx,5,White,,1,,2,39.31805518219833,0,3.0922487305854243,1,NA,NA,NA,NA,NA,NA,69,20,100,100,100,100,100,61,27,100,100,100,50,100,100,100,100,100,30,100,Not that I can think of. ,2,82.85,93.8,37.6,100,100,5,6,5,1,6,6,6,6,6,5,1,3,3,6,6,5,0,5,0,5,6,5,5,5,4,4,5,3,6,5,4,4,5,3,3,4,3,4,5,6,6,82,82,50,9,28,50,80,87,83,8,0,29,12,4.434782608695652,4.571428571428571,4,3.5,6,47,65.6,12.333333333333334,4.3354037267080745,4,4,4,3,4,5,2,4
302,143,2021-01-23T10:44:11Z,35,35,0,Not Hispanic or Latinx,5,White,,Male,0,Man,4,"Some college credit, no degree",1,Employed full time,,1,,1,English,,1,English,,0,,0,NA,NA,NA,NA,2,Married/domestic partnership,NA,NA,NA,,NA,NA,,NA,,6,"90,001-150,000",0,1,0,0,0,0,0,0,0,,56.04668869474313,1,0,Not Hispanic or Latinx,5,White,,1,,2,77.65959192054959,0,56.04668869474313,1,NA,NA,NA,NA,NA,NA,82,73,96,96,97,96,96,81,62,77,100,96,66,63,99,91,92,84,53,88,,2,84.4,87.2,67,90.8,92.6,5,6,6,1,3,5,5,5,6,3,1,1,2,6,5,4,0,3,3,4,5,6,5,6,4,5,3,6,5,6,5,3,6,6,3,4,4,3,6,6,6,88,73,70,15,41,38,78,77,86,65,4,31,32,3.9130434782608696,5,4.857142857142857,3,6,55.6,64,33.333333333333336,4.590062111801242,5,5,5,5,5,4,2,4.833333333333333
303,105,2021-01-23T11:35:05Z,38,38,0,Not Hispanic or Latinx,5,White,,Male,0,Man,7,Bachelor's degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,7,Bachelor's degree,,3,Self-employed,,1,,6,"90,001-150,000",1,1,0,0,0,0,0,0,0,,63.85428054062127,0,0,Not Hispanic or Latinx,5,White,,1,,2,63.85428054062127,0,37.08008699223417,1,NA,NA,NA,NA,NA,NA,100,50,100,100,100,100,100,100,75,100,100,100,100,100,100,100,100,100,75,100,,2,95,100,80,100,100,6,6,6,5,6,6,6,6,6,5,3,2,3,6,5,5,1,5,3,4,5,5,2,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,78,74,75,35,100,50,100,100,100,0,0,0,31,4.6521739130434785,5.714285714285714,6,6,6,58.6,90,0,5.455486542443064,6,6,6,6,6,6,2,6
304,126,2021-01-27T10:40:03Z,31,31,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,8,Graduate degree,11,Other,"Full time student, employed part time",1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,8,Graduate degree,,1,Employed full time,,1,,5,"60,001-90,000",1,1,0,0,0,0,0,0,0,,45.078854166666666,1,0,Not Hispanic or Latinx,5,White,,1,,1,45.078854166666666,1,NA,NA,NA,NA,NA,NA,NA,NA,65,68,84,99,93,100,100,69,54,100,100,100,62,100,100,100,100,100,65,100,,2,87.95,91.4,63.6,100,96.8,5,5,6,4,6,3,6,6,6,4,2,3,3,6,5,5,1,6,5,4,4,6,1,4,5,4,6,5,5,4,5,4,6,6,4,4,5,6,6,6,6,61,63,61,39,35,71,69,86,66,50,5,3,36,4.434782608695652,4.714285714285714,5.142857142857143,5,6,52,65.4,19.333333333333332,4.763975155279503,6,6,6,5,5,6,2,5.666666666666667
305,123,2021-01-24T10:41:31Z,38,38,0,Not Hispanic or Latinx,5,White,,Male,0,Man,8,Graduate degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,7,Bachelor's degree,,1,Employed full time,,1,,6,"90,001-150,000",1,1,0,0,0,0,0,0,0,,71.78856444145758,0,0,Not Hispanic or Latinx,5,White,,1,,2,126.72404831242532,0,71.78856444145758,0,NA,NA,NA,NA,NA,NA,65,62,100,100,90,100,100,75,50,100,100,100,50,100,100,100,100,75,50,100,,2,85.85,86,57.4,100,100,6,6,6,0,6,0,6,4,6,6,1,4,5,6,5,6,0,6,5,5,6,5,4,5,4,5,4,5,5,4,6,4,5,3,3,4,4,2,5,6,6,73,81,83,6,33,44,83,88,96,11,0,0,14,4.521739130434782,4.571428571428571,4.428571428571429,2.5,6,51.4,68.8,3.6666666666666665,4.507246376811594,4,4,4,4,5,6,2,4.5
307,127,2021-01-23T16:06:33Z,35,35,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,8,Graduate degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,8,Graduate degree,,1,Employed full time,,1,,8,"Greater than $250,000",1,1,0,0,0,0,0,0,0,,48.86036178315412,1,0,Not Hispanic or Latinx,5,White,,1,,3,80.21520049283154,1,48.86036178315412,1,2.957135976702509,0,NA,NA,NA,NA,80,70,100,100,90,100,100,75,60,100,100,100,50,100,100,100,100,100,50,100,,2,88.75,94,61,100,100,5,5,6,0,6,5,6,6,6,5,1,0,3,6,4,6,0,5,5,5,5,5,5,3,3,4,2,4,4,3,5,3,4,4,3,3,3,2,5,6,6,74,60,50,31,27,27,64,81,58,36,7,0,64,4.3478260869565215,3.2857142857142856,3.857142857142857,2.5,6,55.8,51.4,14.333333333333334,3.8302277432712213,3,2,4,3,4,5,2,3.5
308,134,2021-01-26T18:27:27Z,38,38,0,Not Hispanic or Latinx,5,White,,Male,0,Man,7,Bachelor's degree,3,Self-employed,,0,Tunisia,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,7,Bachelor's degree,,1,Employed full time,,1,,6,"90,001-150,000",1,1,0,0,0,0,0,0,0,,56.83126008064516,0,0,Not Hispanic or Latinx,5,White,,1,,2,56.83126008064516,0,18.734485887096774,1,NA,NA,NA,NA,NA,NA,100,50,100,100,90,100,100,50,50,100,100,100,50,100,100,100,100,75,50,100,,2,85.75,93,50,100,100,4,6,5,1,2,4,1,1,6,5,0,1,2,6,4,6,0,4,4,6,1,5,5,0,5,6,3,5,0,0,1,6,6,2,4,4,3,5,5,6,6,75,41,33,90,29,50,33,96,80,0,0,0,84,3.4347826086956523,2.7142857142857144,3.857142857142857,4.5,6,64.6,57.6,0,3.3354037267080745,0,2,2,4,4,6,2,3
309,137,2021-02-01T22:32:20Z,37,37,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,8,Graduate degree,2,Employed part time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,8,Graduate degree,,1,Employed full time,,1,,7,"$150,000-250,000",1,1,0,0,0,0,0,0,0,,42.32061678614098,0,0,Not Hispanic or Latinx,5,White,,1,,2,42.32061678614098,0,18.70771356033453,0,NA,NA,NA,NA,NA,NA,100,50,100,100,100,74,100,74,29,100,100,100,39,100,100,100,100,100,25,99,,2,84.5,100,43.4,100,94.6,5,6,6,1,6,6,6,6,6,5,1,2,2,6,6,6,0,1,5,6,6,6,5,4,3,5,2,3,5,5,5,3,5,4,3,3,6,0,6,6,6,100,100,100,2,3,26,49,50,25,50,34,27,16,4.565217391304348,3.857142857142857,4.571428571428571,1.5,6,63.6,30.6,37,4.331262939958592,6,5,6,4,5,6,2,5.333333333333333
311,112,2021-01-25T07:45:09Z,36,36,0,Not Hispanic or Latinx,5,White,,Male,0,Man,7,Bachelor's degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,8,Graduate degree,,1,Employed full time,,1,,7,"$150,000-250,000",1,1,0,0,0,0,0,0,0,,58.23622647849462,1,0,Not Hispanic or Latinx,5,White,,1,,1,58.23622647849462,1,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100,100,100,100,100,60,100,100,100,100,100,50,100,"Sofia is very strong-willed and opinionated. She is very capable of performing activities that she wants to do, but requires constant telling and direction when she does not want to do an activity. ",2,95.5,100,82,100,100,5,6,6,5,6,6,5,6,6,5,3,5,5,6,5,5,0,6,3,5,5,6,5,3,4,5,3,6,3,3,6,3,6,6,6,3,6,6,6,6,6,50,76,58,40,100,50,31,100,100,0,0,0,65,5,3.857142857142857,5.142857142857143,6,6,57.8,76.2,0,4.666666666666667,6,6,6,6,6,6,2,6
312,103,2021-02-19T08:25:15Z,36,36,0,Not Hispanic or Latinx,5,White,,Male,0,Man,7,Bachelor's degree,2,Employed part time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,7,Bachelor's degree,,1,Employed full time,,1,,6,"90,001-150,000",1,1,0,0,0,0,0,0,0,,46.51253100198413,0,0,Not Hispanic or Latinx,5,White,,1,,3,93.36967385912699,0,46.51253100198413,0,1.0839595734126983,1,NA,NA,NA,NA,60,55,91,80,87,100,90,65,65,75,100,93,55,80,100,86,93,55,40,85,,2,77.75,71.4,56,92.6,91,6,6,6,4,6,6,5,5,6,6,2,1,2,6,6,6,3,1,2,6,6,6,5,2,3,5,4,3,2,2,4,3,4,5,5,4,5,5,5,6,6,42,44,57,57,38,44,44,66,56,37,5,5,64,4.695652173913044,3,4.285714285714286,5,6,52.8,49.6,15.666666666666666,3.9937888198757765,4,5,4,4,4,6,2,4.5
313,118,2021-02-17T13:20:57Z,38,38,0,Not Hispanic or Latinx,5,White,,Male,0,Man,7,Bachelor's degree,3,Self-employed,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,8,Graduate degree,,2,Employed part time,,1,,8,"Greater than $250,000",1,1,0,0,0,0,0,0,0,,67.30557911706349,1,0,Not Hispanic or Latinx,5,White,,1,,3,89.663103718638,1,67.30557911706349,1,28.484150545634922,0,NA,NA,NA,NA,89,91,90,67,64,64,63,63,63,67,83,77,88,82,84,81,83,81,81,83,,2,77.2,73.6,77.2,77.8,80.2,5,6,4,3,6,5,4,4,6,3,2,1,2,6,2,5,4,5,3,4,4,5,2,5,4,6,6,2,4,5,4,4,5,5,5,4,4,4,5,6,6,80,85,90,15,42,50,42,78,75,0,2,71,25,3.9565217391304346,4.571428571428571,4.428571428571429,4.5,6,59,57.4,24.333333333333332,4.318840579710145,5,5,5,4,5,6,2,5
314,128,2021-01-25T19:30:02Z,31,31,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,4,"Some college credit, no degree",6,Homemaker,,1,,1,English,,1,English,,1,Spanish,1,1,NA,NA,NA,2,Married/domestic partnership,NA,5,Trade/technical/vocational training,,1,Employed full time,,1,,5,"60,001-90,000",0,1,0,0,0,0,0,0,0,,42.05846848864994,0,1,Hispanic/Latinx,5,White,,1,,4,155.38104913381122,1,99.60685558542413,1,42.05846848864994,0,16.76814590800478,0,NA,NA,80,70,100,100,79,100,100,80,51,100,100,100,50,100,100,100,100,100,65,100,No,2,88.75,91.8,63.2,100,100,6,6,6,6,6,6,6,6,6,5,1,6,6,6,5,5,0,5,3,6,5,4,6,5,3,6,6,6,6,5,6,6,6,6,6,3,6,6,6,6,6,100,86,88,0,92,80,91,97,100,0,0,0,0,5.086956521739131,5.285714285714286,5.571428571428571,6,6,54.8,92,0,5.3146997929606625,6,6,6,4,6,6,2,5.666666666666667
315,136,2021-02-01T14:53:12Z,40,40,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,7,Bachelor's degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,7,Bachelor's degree,,3,Self-employed,,1,,5,"60,001-90,000",1,1,0,0,0,0,0,0,0,,54.85871863799283,0,0,Not Hispanic or Latinx,5,White,,1,,2,90.09035440613027,1,54.85871863799283,0,NA,NA,NA,NA,NA,NA,77,30,100,100,100,100,100,42,42,100,85,100,32,100,100,100,82,70,33,100,,2,79.65,89.4,35.8,97,96.4,4,5,4,3,6,4,5,5,6,5,1,2,4,6,5,6,0,5,4,5,5,5,1,5,3,5,4,4,4,4,4,2,3,4,3,2,4,1,4,5,5,80,73,76,15,37,34,39,75,47,34,21,14,40,4.173913043478261,4.142857142857143,3.2857142857142856,2,5,56.8,46.4,23,3.867494824016563,4,3,5,4,4,6,2,4.333333333333333
317,142,2021-02-04T10:46:52Z,38,38,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,7,Bachelor's degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,8,Graduate degree,,3,Self-employed,,1,,5,"60,001-90,000",1,1,0,0,0,0,0,0,0,,48.72416816009558,0,0,Not Hispanic or Latinx,5,White,,1,,2,48.72416816009558,0,27.885458482676224,1,NA,NA,NA,NA,NA,NA,75,70,99,89,89,99,97,86,56,98,99,99,42,97,94,98,98,89,61,96,Nope!,2,86.55,88,63,97.2,98,6,6,6,5,6,6,6,6,6,5,3,3,4,6,6,5,2,6,5,4,5,5,5,4,4,5,3,4,4,5,4,4,5,5,5,4,4,5,5,6,6,82,73,77,19,25,23,67,76,40,8,15,39,29,5.086956521739131,4.142857142857143,4.428571428571429,5,6,56,46.2,20.666666666666668,4.552795031055901,5,4,4,4,4,5,2,4.333333333333333
